d1_bar_time,c1,c2,range_hi,range_lo,accept_up,accept_dn,raw_dir,cooldown_ok,px200_shift0,ema200_shift1,htf_ok,event
2019.02.04,1317.30,1320.96,1323.26,1276.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.05,1311.70,1317.30,1326.20,1276.50,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.06,1314.81,1311.70,1326.20,1276.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.07,1306.04,1314.81,1326.20,1276.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.08,1309.74,1306.04,1326.20,1276.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.11,1313.69,1309.74,1326.20,1276.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.12,1307.79,1313.69,1326.20,1276.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.13,1310.32,1307.79,1326.20,1276.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.14,1305.73,1310.32,1326.20,1276.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.15,1312.04,1305.73,1326.20,1276.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.18,1320.87,1312.04,1326.20,1276.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.19,1326.18,1320.87,1326.20,1276.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.20,1340.74,1326.18,1326.20,1276.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.21,1338.07,1340.74,1327.56,1276.66,1,0,1,1,1338.53,1264.61,1,FINAL_SIGNAL_FIRE
2019.02.22,1322.94,1338.07,1341.76,1276.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.25,1327.57,1322.94,1346.61,1276.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.26,1326.99,1327.57,1346.61,1279.84,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.27,1328.59,1326.99,1346.61,1297.56,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.02.28,1319.39,1328.59,1346.61,1302.29,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.01,1312.76,1319.39,1346.61,1302.29,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.04,1293.33,1312.76,1346.61,1302.29,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.05,1286.24,1293.33,1346.61,1302.29,0,1,-1,1,1286.41,1268.44,0,RAW_ACCEPT_COOLDOWN_PASS_HTF_BLOCKED
2019.03.06,1287.42,1286.24,1346.61,1290.07,0,1,-1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2019.03.07,1285.91,1287.42,1346.61,1282.75,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.08,1285.17,1285.91,1346.61,1281.08,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.11,1298.16,1285.17,1346.61,1281.08,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.12,1293.00,1298.16,1346.61,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.13,1300.96,1293.00,1346.61,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.14,1308.64,1300.96,1346.61,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.15,1295.77,1308.64,1346.61,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.18,1301.91,1295.77,1346.61,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.19,1303.23,1301.91,1346.61,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.20,1306.06,1303.23,1346.61,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.21,1312.13,1306.06,1346.61,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.22,1308.95,1312.13,1346.61,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.25,1313.06,1308.95,1341.38,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.26,1321.66,1313.06,1333.00,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.27,1315.13,1321.66,1332.46,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.28,1309.12,1315.13,1330.10,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.03.29,1289.86,1309.12,1329.76,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.01,1291.79,1289.86,1327.17,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.02,1287.24,1291.79,1324.38,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.03,1292.06,1287.24,1324.38,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.04,1289.42,1292.06,1324.38,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.05,1291.75,1289.42,1324.38,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.08,1291.34,1291.75,1324.38,1280.64,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.09,1297.26,1291.34,1324.38,1280.83,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.10,1303.90,1297.26,1324.38,1280.83,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.11,1307.89,1303.90,1324.38,1280.83,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.12,1292.46,1307.89,1324.38,1280.83,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.15,1290.33,1292.46,1324.38,1280.83,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.16,1287.74,1290.33,1324.38,1280.83,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.17,1276.65,1287.74,1324.38,1280.83,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.18,1273.84,1276.65,1324.38,1280.83,0,1,-1,1,1273.06,1276.23,1,FINAL_SIGNAL_FIRE
2019.04.22,1275.47,1273.84,1324.38,1272.84,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.23,1274.73,1275.47,1324.38,1272.84,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.24,1272.16,1274.73,1324.38,1271.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.25,1275.47,1272.16,1324.38,1271.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.26,1277.05,1275.47,1323.16,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.29,1285.80,1277.05,1319.24,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.04.30,1279.64,1285.80,1312.19,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.01,1283.32,1279.64,1310.48,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.02,1276.56,1283.32,1310.48,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.03,1270.41,1276.56,1310.48,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.06,1278.86,1270.41,1310.48,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.07,1280.27,1278.86,1310.48,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.08,1284.24,1280.27,1310.48,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.09,1280.67,1284.24,1310.48,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.10,1283.75,1280.67,1310.48,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.13,1285.59,1283.75,1310.48,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.14,1299.65,1285.59,1309.08,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.15,1296.78,1299.65,1295.68,1266.18,1,0,1,1,1296.54,1277.08,1,FINAL_SIGNAL_FIRE
2019.05.16,1296.33,1296.78,1301.14,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.17,1286.47,1296.33,1303.19,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.20,1277.54,1286.47,1303.19,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.21,1277.60,1277.54,1303.19,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.22,1274.62,1277.60,1303.19,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.23,1273.22,1274.62,1303.19,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.24,1283.27,1273.22,1303.19,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.27,1284.68,1283.27,1303.19,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.28,1284.91,1284.68,1303.19,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.29,1279.23,1284.91,1303.19,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.30,1279.69,1279.23,1303.19,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.05.31,1288.28,1279.69,1303.19,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.06.03,1305.35,1288.28,1303.19,1266.18,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.06.04,1324.60,1305.35,1303.19,1268.52,1,0,1,1,1324.24,1278.39,1,FINAL_SIGNAL_FIRE
2019.06.05,1325.10,1324.60,1306.87,1269.37,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2019.06.06,1330.09,1325.10,1327.87,1269.37,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.06.07,1335.36,1330.09,1328.95,1269.37,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2019.06.10,1340.30,1335.36,1343.99,1269.37,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.06.11,1327.84,1340.30,1343.99,1269.37,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.06.12,1326.58,1327.84,1348.18,1269.37,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.06.13,1333.36,1326.58,1348.18,1269.37,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.06.14,1341.83,1333.36,1348.18,1269.37,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.06.17,1341.33,1341.83,1348.18,1269.37,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.06.18,1339.52,1341.33,1348.18,1269.37,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.06.19,1346.39,1339.52,1358.07,1269.37,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.06.20,1360.18,1346.39,1358.07,1269.37,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.06.21,1388.18,1360.18,1358.07,1272.38,1,0,1,1,1387.14,1286.11,1,FINAL_SIGNAL_FIRE
2019.06.24,1398.66,1388.18,1362.49,1272.73,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2019.06.25,1419.29,1398.66,1393.79,1274.92,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2019.06.26,1423.09,1419.29,1411.71,1274.92,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2019.06.27,1408.89,1423.09,1421.26,1274.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.06.28,1409.73,1408.89,1439.04,1274.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.01,1409.38,1409.73,1439.04,1274.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.02,1384.15,1409.38,1439.04,1287.88,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.03,1417.94,1384.15,1439.04,1305.93,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.04,1418.40,1417.94,1439.04,1319.78,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.05,1415.18,1418.40,1439.04,1319.78,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.08,1398.44,1415.18,1439.04,1319.78,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.09,1395.05,1398.44,1439.04,1319.78,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.10,1397.30,1395.05,1439.04,1319.78,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.11,1418.59,1397.30,1439.04,1319.78,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.12,1403.49,1418.59,1439.04,1325.93,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.15,1415.17,1403.49,1439.04,1332.33,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.16,1413.63,1415.17,1439.04,1332.88,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.17,1405.53,1413.63,1439.04,1332.88,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.18,1425.93,1405.53,1439.04,1338.54,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.19,1445.98,1425.93,1439.04,1341.26,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.22,1424.78,1445.98,1439.04,1357.61,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.23,1424.50,1424.78,1448.01,1381.72,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.24,1417.39,1424.50,1452.87,1381.72,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.25,1425.39,1417.39,1452.87,1381.72,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.26,1414.04,1425.39,1452.87,1381.72,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.29,1418.30,1414.04,1452.87,1381.72,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.30,1426.58,1418.30,1452.87,1381.72,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.07.31,1430.62,1426.58,1452.87,1381.72,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.01,1412.49,1430.62,1452.87,1383.10,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.02,1443.87,1412.49,1452.87,1385.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.05,1440.89,1443.87,1452.87,1385.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.06,1463.62,1440.89,1452.87,1385.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.07,1474.27,1463.62,1452.87,1385.66,1,0,1,1,1473.46,1323.91,1,FINAL_SIGNAL_FIRE
2019.08.08,1500.94,1474.27,1469.65,1385.66,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2019.08.09,1500.91,1500.94,1474.75,1389.81,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2019.08.12,1496.98,1500.91,1510.28,1399.99,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.13,1510.78,1496.98,1510.28,1399.99,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.14,1501.02,1510.78,1510.28,1399.99,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.15,1516.30,1501.02,1519.30,1399.99,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.16,1523.00,1516.30,1534.91,1399.99,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.19,1512.77,1523.00,1534.91,1400.39,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.20,1495.81,1512.77,1534.91,1400.39,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.21,1507.19,1495.81,1534.91,1400.39,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.22,1502.36,1507.19,1534.91,1400.39,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.23,1497.92,1502.36,1534.91,1400.39,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.26,1525.93,1497.92,1534.91,1400.39,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.27,1527.19,1525.93,1534.91,1400.39,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.28,1542.41,1527.19,1534.91,1400.39,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.29,1539.03,1542.41,1555.10,1400.39,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.08.30,1527.30,1539.03,1555.10,1400.39,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.02,1519.94,1527.30,1555.10,1400.39,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.03,1529.44,1519.94,1555.10,1430.24,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.04,1547.45,1529.44,1555.10,1436.68,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.05,1552.37,1547.45,1555.10,1456.36,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.06,1518.87,1552.37,1555.10,1472.14,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.09,1506.00,1518.87,1556.92,1479.72,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.10,1498.79,1506.00,1556.92,1479.72,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.11,1485.14,1498.79,1556.92,1479.72,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.12,1496.63,1485.14,1556.92,1479.72,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.13,1498.77,1496.63,1556.92,1484.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.16,1488.07,1498.77,1556.92,1484.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.17,1498.03,1488.07,1556.92,1484.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.18,1501.15,1498.03,1556.92,1484.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.19,1493.84,1501.15,1556.92,1484.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.20,1498.70,1493.84,1556.92,1484.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.23,1516.21,1498.70,1556.92,1484.05,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.24,1521.92,1516.21,1556.92,1484.05,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.25,1532.01,1521.92,1556.92,1484.05,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.26,1503.42,1532.01,1556.92,1484.05,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.27,1504.34,1503.42,1556.92,1484.05,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.09.30,1496.72,1504.34,1556.92,1484.05,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.01,1472.34,1496.72,1556.92,1484.05,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.02,1478.91,1472.34,1556.92,1484.05,0,1,-1,1,1478.60,1384.97,0,RAW_ACCEPT_COOLDOWN_PASS_HTF_BLOCKED
2019.10.03,1499.69,1478.91,1556.92,1464.38,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.04,1504.82,1499.69,1556.92,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.07,1504.30,1504.82,1552.90,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.08,1493.08,1504.30,1535.63,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.09,1505.40,1493.08,1535.63,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.10,1505.49,1505.40,1535.63,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.11,1493.38,1505.49,1535.63,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.14,1488.64,1493.38,1535.63,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.15,1492.97,1488.64,1535.63,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.16,1480.91,1492.97,1535.63,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.17,1489.80,1480.91,1535.63,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.18,1491.70,1489.80,1535.63,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.21,1489.68,1491.70,1535.63,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.22,1484.24,1489.68,1535.63,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.23,1487.43,1484.24,1535.63,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.24,1491.78,1487.43,1535.63,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.25,1503.53,1491.78,1535.03,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.28,1504.14,1503.53,1519.43,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.29,1492.31,1504.14,1519.43,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.30,1487.57,1492.31,1519.43,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.10.31,1495.55,1487.57,1519.43,1458.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.01,1512.42,1495.55,1519.43,1473.89,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.04,1513.68,1512.42,1519.43,1473.89,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.05,1509.39,1513.68,1517.87,1473.89,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.06,1483.32,1509.39,1517.87,1473.89,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.07,1490.29,1483.32,1517.87,1473.89,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.08,1468.38,1490.29,1517.87,1473.89,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.11,1458.87,1468.38,1517.87,1473.89,0,1,-1,1,1459.27,1411.44,0,RAW_ACCEPT_COOLDOWN_PASS_HTF_BLOCKED
2019.11.12,1455.75,1458.87,1517.87,1460.50,0,1,-1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2019.11.13,1456.05,1455.75,1517.87,1456.10,0,1,-1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2019.11.14,1463.23,1456.05,1517.87,1448.08,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.15,1471.09,1463.23,1517.87,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.18,1467.59,1471.09,1517.87,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.19,1471.11,1467.59,1517.87,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.20,1472.30,1471.11,1517.87,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.21,1471.40,1472.30,1517.87,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.22,1464.25,1471.40,1517.87,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.25,1461.72,1464.25,1517.87,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.26,1454.95,1461.72,1517.87,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.27,1461.17,1454.95,1515.79,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.28,1454.18,1461.17,1515.79,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.11.29,1455.60,1454.18,1515.79,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.02,1462.86,1455.60,1515.79,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.03,1462.21,1462.86,1515.79,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.04,1477.15,1462.21,1514.71,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.05,1474.38,1477.15,1509.53,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.06,1475.73,1474.38,1494.08,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.09,1459.36,1475.73,1492.10,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.10,1461.41,1459.36,1483.96,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.11,1464.11,1461.41,1483.96,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.12,1474.67,1464.11,1483.96,1445.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.13,1469.64,1474.67,1483.96,1449.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.16,1475.44,1469.64,1483.96,1449.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.17,1476.04,1475.44,1486.64,1449.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.18,1475.99,1476.04,1486.64,1449.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.19,1475.32,1475.99,1486.64,1449.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.20,1478.74,1475.32,1486.64,1449.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.23,1477.75,1478.74,1486.64,1449.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.24,1485.28,1477.75,1486.64,1449.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.26,1498.27,1485.28,1486.64,1449.98,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2019.12.27,1510.89,1498.27,1486.64,1449.98,1,0,1,1,1510.83,1428.17,1,FINAL_SIGNAL_FIRE
2019.12.30,1510.91,1510.89,1499.77,1452.45,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2019.12.31,1514.93,1510.91,1512.51,1452.89,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
