2019.12.12 18:05:37,CLOSE,96,SAR,1465.47,0.01,0.00,0.00,-4.7,sl,1237,-1.029,PERIOD_H4
2020.01.02 16:30:00,OPEN,0,SAR,1527.70,0.00,1523.27,1554.34,60.0,SAR_below_price,0,0.000,
2020.01.02 19:21:28,CLOSE,98,SAR,1523.25,0.01,0.00,0.00,-4.5,sl,10288,-1.006,PERIOD_H4
2020.01.06 01:45:00,OPEN,0,SAR,1570.11,0.00,1562.93,1613.13,60.0,SAR_below_price,0,0.000,
2020.01.06 17:42:16,CLOSE,100,SAR,1562.71,0.01,0.00,0.00,-7.4,sl,57436,-1.031,PERIOD_H4
2020.01.06 18:15:00,OPEN,0,SAR,1565.10,0.00,1555.47,1622.92,60.0,SAR_below_price,0,0.000,
2020.01.07 04:09:40,CLOSE,102,SAR,1555.47,0.01,0.00,0.00,-10.1,sl,35680,-1.043,PERIOD_H4
2020.01.08 04:00:00,OPEN,0,SAR,1593.64,0.00,1581.60,1665.92,60.0,SAR_below_price,0,0.000,
2020.01.08 10:57:36,CLOSE,104,SAR,1581.33,0.01,0.00,0.00,-12.3,sl,25056,-1.023,PERIOD_H4
2020.01.08 12:15:00,OPEN,0,SAR,1584.54,0.00,1573.45,1651.04,60.0,SAR_below_price,0,0.000,
2020.01.08 14:56:19,CLOSE,106,SAR,1573.44,0.01,0.00,0.00,-11.1,sl,9679,-1.001,PERIOD_H4
2020.01.08 16:00:00,OPEN,0,SAR,1576.91,0.00,1565.06,1648.02,60.0,SAR_below_price,0,0.000,
2020.01.08 18:29:13,CLOSE,108,SAR,1565.04,0.01,0.00,0.00,-11.9,sl,8953,-1.002,PERIOD_H4
2020.01.09 17:30:00,OPEN,0,SAR,1548.63,0.00,1562.03,1468.18,60.0,SAR_above_price,0,0.000,
2020.01.10 23:38:54,CLOSE,110,SAR,1562.04,0.01,0.00,0.00,-13.1,sl,108534,-0.979,PERIOD_H4
2020.01.23 19:00:00,OPEN,0,SAR,1564.04,0.00,1557.58,1602.75,60.0,SAR_below_price,0,0.000,
2020.01.24 10:35:27,CLOSE,112,SAR,1557.57,0.01,0.00,0.00,-6.9,sl,56127,-1.067,PERIOD_H4
2020.01.24 18:15:00,OPEN,0,SAR,1571.59,0.00,1566.03,1604.96,60.0,SAR_below_price,0,0.000,
2020.01.28 23:49:02,CLOSE,114,SAR,1565.97,0.01,0.00,0.00,-6.7,sl,365642,-1.208,PERIOD_H4
2020.01.30 18:45:00,OPEN,0,SAR,1582.24,0.00,1576.12,1619.03,60.0,SAR_below_price,0,0.000,
2020.01.30 22:47:54,CLOSE,116,SAR,1576.12,0.01,0.00,0.00,-6.1,sl,14574,-1.001,PERIOD_H4
2020.02.04 18:45:00,OPEN,0,SAR,1552.73,0.00,1560.33,1507.19,60.0,SAR_above_price,0,0.000,
2020.02.05 07:43:01,CLOSE,118,SAR,1560.42,0.01,0.00,0.00,-7.4,sl,46681,-0.976,PERIOD_H4
2020.02.18 18:45:00,OPEN,0,SAR,1604.53,0.00,1600.83,1626.77,60.0,SAR_below_price,0,0.000,
2020.02.18 19:44:50,CLOSE,120,SAR,1600.79,0.01,0.00,0.00,-3.7,sl,3590,-1.010,PERIOD_H4
