episode_id,timestamp,outcome,source_tf,direction,penetration_per_atr,age_seconds
Weekly-Low_2025.10.19__ep32,2025-10-31 09:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.047548393073141536,1069200.0
Weekly-Low_2025.10.19__ep34,2025-10-31 12:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.02216684387618127,1080000.0
Weekly-Low_2025.10.19__ep35,2025-10-31 13:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.017472777783973797,1083600.0
Weekly-Low_2025.10.19__ep40,2025-10-31 16:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.02804074400219931,1094400.0
Asia-High_2025.10.28__ep1,2025-10-28 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,SELL,0.08951889372520319,0.0
Asia-Low_2025.10.28__ep1,2025-10-28 02:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.05872818770596576,7200.0
Asia-Low_2025.10.28__ep2,2025-10-28 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.00655598782789569,0.0
Asia-Low_2025.10.28__ep3,2025-10-28 13:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.01887369567196972,46800.0
Asia-Low_2025.10.28__ep5,2025-10-28 14:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.006295384935417562,50400.0
Asia-Low_2025.10.28__ep9,2025-10-28 16:00:00,TRUE_BREAK_OBSERVED,PERIOD_H1,BUY,0.06429166432975753,57600.0
Daily-Low_2025.10.27__ep2,2025-10-28 06:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.05471153846153846,110700.0
Equal-Low_2025.10.28 20:55__ep1,2025-10-28 21:00:00,TRUE_BREAK_OBSERVED,PERIOD_M5,BUY,0.035315336525727645,
Equal-Low_2025.10.28 22:25__ep1,2025-10-28 22:30:00,TRUE_BREAK_OBSERVED,PERIOD_M5,BUY,0.005937675064604487,
Asia-Low_2025.10.29__ep4,2025-10-29 01:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.053402103134811564,3600.0
Asia-Low_2025.10.29__ep5,2025-10-29 04:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.11255737407670822,14400.0
Asia-Low_2025.10.29__ep7,2025-10-29 21:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.12120817396126606,75600.0
Asia-Low_2025.10.29__ep8,2025-10-29 22:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.007697446956722913,79200.0
Equal-High_2025.10.29 02:00__ep1,2025-10-29 02:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.0069663572442990665,
Equal-Low_2025.10.29 03:00__ep1,2025-10-29 04:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.011128182636855607,
Equal-High_2025.10.29 04:30__ep1,2025-10-29 04:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.07648782477732027,
Equal-High_2025.10.29 05:00__ep1,2025-10-29 05:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.03286735354129348,
Equal-High_2025.10.29 08:00__ep1,2025-10-29 08:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.018729817007534986,
Daily-High_2025.10.28__ep1,2025-10-29 11:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.03724304152916543,126900.0
Daily-High_2025.10.28__ep4,2025-10-29 13:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.011915927055071848,135000.0
Daily-High_2025.10.28__ep6,2025-10-29 14:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.015021760624756417,136800.0
Daily-High_2025.10.28__ep7,2025-10-29 15:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.08578889794897272,141300.0
Daily-High_2025.10.28__ep12,2025-10-29 17:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.06407850331081426,147600.0
Daily-High_2025.10.28__ep13,2025-10-29 20:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.0560178383266783,158400.0
Asia-High_2025.10.30__ep1,2025-10-30 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,SELL,0.053067191832222846,0.0
Asia-High_2025.10.30__ep2,2025-10-30 12:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.001483143636354119,45900.0
Asia-High_2025.10.30__ep8,2025-10-30 15:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.08299515059452467,54000.0
Daily-Low_2025.10.29__ep3,2025-10-30 01:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.1025992929923061,90000.0
Daily-Low_2025.10.29__ep4,2025-10-30 04:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.06572799033059862,100800.0
Daily-Low_2025.10.29__ep5,2025-10-30 05:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.087562783233306,105300.0
Daily-Low_2025.10.29__ep8,2025-10-30 08:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.09386671918544019,115200.0
Equal-High_2025.10.30 02:40__ep1,2025-10-30 02:45:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.11802855988511887,
Daily-High_2025.10.30__ep1,2025-10-31 00:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.04101069519470216,89100.0
Daily-High_2025.10.30__ep4,2025-10-31 04:00:00,TRUE_BREAK_OBSERVED,PERIOD_H1,SELL,0.03839929913054023,100800.0
Daily-High_2025.10.30__ep5,2025-10-31 15:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.022617216830016232,140400.0
Daily-High_2025.10.30__ep8,2025-10-31 16:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.05700359858721335,144000.0
Daily-High_2025.10.30__ep12,2025-10-31 20:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.06933597255844108,158400.0
Asia-High_2025.10.31__ep1,2025-10-31 02:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.0015262422085335257,7200.0
Equal-Low_2025.10.31 06:00__ep1,2025-10-31 06:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.00474112543376739,
Equal-High_2025.10.31 08:25__ep1,2025-10-31 08:30:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.03830800748394117,
Equal-High_2025.10.31 08:40__ep1,2025-10-31 08:45:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.01813830059895823,
Asia-Low_2025.10.31__ep1,2025-10-31 19:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.07784598282804386,71100.0
Asia-Low_2025.11.03__ep1,2025-11-03 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.009466600178104,0.0
Asia-High_2025.11.03__ep1,2025-11-03 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,SELL,0.028257389288560638,0.0
Asia-High_2025.11.03__ep3,2025-11-03 10:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.10713044911444136,37800.0
Asia-High_2025.11.03__ep7,2025-11-03 12:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.13755568213906133,43200.0
Asia-High_2025.11.03__ep8,2025-11-03 17:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.01865656413718638,61200.0
Asia-High_2025.11.03__ep11,2025-11-03 20:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.059842280861389145,72000.0
Daily-Low_2025.10.31__ep1,2025-11-03 02:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.001739851590659317,269100.0
Daily-Low_2025.10.31__ep3,2025-11-03 03:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.17341711770645857,271800.0
Equal-High_2025.11.03 05:25__ep1,2025-11-03 05:30:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.010157420858359557,
Equal-Low_2025.11.03 05:30__ep1,2025-11-03 05:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.00943493793806689,
Equal-Low_2025.11.03 07:15__ep1,2025-11-03 07:30:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.02707423580786026,
Equal-Low_2025.11.03 04:00__ep1,2025-11-03 08:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.025199478552645867,
Equal-High_2025.11.03 08:55__ep1,2025-11-03 09:00:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.025627476882430642,
Equal-Low_2025.11.03 11:30__ep1,2025-11-03 12:00:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.026526135486084648,
Equal-Low_2025.11.03 12:00__ep1,2025-11-03 12:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.0024263425312683663,
Equal-Low_2025.11.03 12:00__ep2,2025-11-03 16:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.03448976629409203,
Equal-Low_2025.11.03 18:00__ep1,2025-11-03 18:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.004273504273504274,
Asia-High_2025.11.04__ep2,2025-11-04 11:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.022615121656254285,39600.0
Asia-High_2025.11.04__ep6,2025-11-04 16:00:00,TRUE_BREAK_OBSERVED,PERIOD_H4,SELL,0.07585048604489433,57600.0
Equal-Low_2025.11.04 01:00__ep1,2025-11-04 01:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.0060201127335572195,
Asia-Low_2025.11.04__ep1,2025-11-04 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.028799375422076154,0.0
Equal-Low_2025.11.04 07:40__ep1,2025-11-04 07:45:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.01205266304771673,
Equal-Low_2025.11.04 10:00__ep1,2025-11-04 10:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.0444304516311272,
Equal-Low_2025.11.04 11:55__ep1,2025-11-04 12:00:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.013093906881371823,
Equal-Low_2025.11.04 15:25__ep1,2025-11-04 15:30:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.008461092388937842,
Daily-Low_2025.11.03__ep1,2025-11-04 17:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.01751152073732719,150300.0
Daily-Low_2025.11.03__ep4,2025-11-04 19:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.035625401693155846,154800.0
Asia-High_2025.11.05__ep1,2025-11-05 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,SELL,0.051107016514689615,0.0
Asia-High_2025.11.05__ep2,2025-11-05 11:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.044502736991761854,40500.0
Asia-High_2025.11.05__ep3,2025-11-05 11:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.1273419440743136,41400.0
Asia-High_2025.11.05__ep5,2025-11-05 16:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.01905490524645058,57600.0
Asia-High_2025.11.05__ep7,2025-11-05 17:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.035661180800076527,61200.0
Asia-High_2025.11.05__ep8,2025-11-05 18:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.0018513071256811271,64800.0
Equal-Low_2025.11.04 23:45__ep1,2025-11-05 01:00:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.008472012102874432,
Asia-Low_2025.11.05__ep2,2025-11-05 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.0014413437936456918,0.0
Equal-High_2025.11.05 03:45__ep1,2025-11-05 04:00:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.07782950150536891,
Equal-High_2025.11.05 07:55__ep1,2025-11-05 08:00:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.007265942203789334,
Equal-High_2025.11.05 09:55__ep1,2025-11-05 10:00:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.039089397451972666,
Equal-Low_2025.11.05 12:10__ep1,2025-11-05 12:15:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.0052086753885558605,
Equal-Low_2025.11.05 12:55__ep1,2025-11-05 13:00:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.02298964991740316,
Equal-High_2025.11.05 18:30__ep1,2025-11-05 19:00:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.0018248175182481751,
Equal-High_2025.11.05 20:25__ep1,2025-11-05 20:30:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.026327404505083512,
Equal-High_2025.11.05 22:00__ep1,2025-11-05 22:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.016935028929739818,
Asia-Low_2025.11.06__ep1,2025-11-06 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.03518376596904065,0.0
Asia-High_2025.11.06__ep1,2025-11-06 04:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.007054954007269573,14400.0
Asia-High_2025.11.06__ep2,2025-11-06 10:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.004576357439143599,36900.0
Asia-High_2025.11.06__ep3,2025-11-06 12:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.008448702295893434,44100.0
Asia-High_2025.11.06__ep5,2025-11-06 15:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.038141489821697974,54000.0
Asia-High_2025.11.06__ep6,2025-11-06 16:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.017139385629388784,58500.0
Daily-High_2025.11.05__ep1,2025-11-06 08:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.010298248511341368,115200.0
Daily-High_2025.11.05__ep4,2025-11-06 18:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.08276794378670317,151200.0
Daily-High_2025.11.05__ep7,2025-11-06 21:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.019343432904528914,162000.0
Daily-High_2025.11.05__ep8,2025-11-06 21:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.012217795484727755,164700.0
Asia-Low_2025.11.07__ep1,2025-11-07 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.00818758449061033,0.0
Asia-Low_2025.11.07__ep2,2025-11-07 04:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.10030157550810719,14400.0
Asia-High_2025.11.07__ep1,2025-11-07 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,SELL,0.0275229459835877,0.0
Asia-High_2025.11.07__ep3,2025-11-07 11:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.0019116547857321734,39600.0
Asia-High_2025.11.07__ep5,2025-11-07 12:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.030643611911623438,43200.0
Asia-High_2025.11.07__ep9,2025-11-07 16:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.0520796151527167,57600.0
Equal-High_2025.11.07 05:00__ep1,2025-11-07 06:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.000529958958464088,
Equal-Low_2025.11.07 13:10__ep1,2025-11-07 13:15:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.011532625189681336,
Equal-Low_2025.11.07 17:25__ep1,2025-11-07 17:30:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.025626670018265123,
Daily-High_2025.11.06__ep1,2025-11-07 19:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.08553840717574589,154800.0
Daily-High_2025.11.06__ep2,2025-11-07 20:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.057694987462748835,158400.0
Equal-High_2025.11.07 20:55__ep1,2025-11-07 21:00:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.05052895686743699,
Asia-Low_2025.11.10__ep1,2025-11-10 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.015387033407468637,0.0
Asia-High_2025.11.10__ep2,2025-11-10 10:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.001379160275280391,38700.0
Asia-High_2025.11.10__ep4,2025-11-10 12:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.01906861298390562,43200.0
Asia-High_2025.11.10__ep7,2025-11-10 13:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.016176966772510248,47700.0
Daily-High_2025.11.07__ep1,2025-11-10 03:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.0045492839090143225,270900.0
Equal-High_2025.11.10 06:40__ep1,2025-11-10 06:45:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.02172951411254336,
Equal-High_2025.11.10 11:40__ep1,2025-11-10 11:45:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.05213345295064482,
Equal-Low_2025.11.10 13:10__ep1,2025-11-10 13:15:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.06503360069369174,
Equal-High_2025.11.10 16:15__ep1,2025-11-10 16:30:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.0009398069323292019,
Equal-High_2025.11.10 16:45__ep1,2025-11-10 17:00:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.04014035087719299,
Equal-High_2025.11.10 17:45__ep1,2025-11-10 18:00:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.02450822478337382,
Asia-Low_2025.11.11__ep1,2025-11-11 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.10850312897800801,0.0
Asia-Low_2025.11.11__ep2,2025-11-11 21:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.021661237785016288,76500.0
Equal-Low_2025.11.11 07:40__ep1,2025-11-11 07:45:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.007414409905651633,
Equal-High_2025.11.11 13:40__ep1,2025-11-11 13:45:00,TRUE_BREAK_OBSERVED,PERIOD_M5,SELL,0.0728425286662,
Equal-High_2025.11.11 15:40__ep1,2025-11-11 15:45:00,TRUE_BREAK_OBSERVED,PERIOD_M5,SELL,0.06788732394366198,
Equal-Low_2025.11.11 16:30__ep1,2025-11-11 16:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.1280911263332296,
Equal-Low_2025.11.11 16:30__ep2,2025-11-11 17:00:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.002261713593255808,
Daily-High_2025.11.10__ep1,2025-11-11 17:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.1529581910889912,149400.0
Daily-High_2025.11.10__ep2,2025-11-11 18:00:00,TRUE_BREAK_OBSERVED,PERIOD_H1,SELL,0.07847498014297061,151200.0
Daily-High_2025.11.10__ep5,2025-11-11 20:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.017883355208749736,158400.0
Equal-Low_2025.11.11 22:00__ep1,2025-11-11 22:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.05058811159539033,
Equal-Low_2025.11.11 22:30__ep1,2025-11-11 23:00:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.04440022998947584,
Asia-Low_2025.11.12__ep1,2025-11-12 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.011800749454257442,0.0
Equal-High_2025.11.12 03:25__ep1,2025-11-12 03:30:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.02080624187256177,
Equal-Low_2025.11.12 03:40__ep1,2025-11-12 03:45:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.13172805474919555,
Equal-High_2025.11.12 03:55__ep1,2025-11-12 04:00:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.00748898678414097,
Equal-High_2025.11.12 04:25__ep1,2025-11-12 04:30:00,TRUE_BREAK_OBSERVED,PERIOD_M5,SELL,0.005946599536165237,
Equal-Low_2025.11.12 10:10__ep1,2025-11-12 10:15:00,TRUE_BREAK_OBSERVED,PERIOD_M5,BUY,0.14836679597876615,
Equal-Low_2025.11.12 11:30__ep1,2025-11-12 11:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.006382773573144548,
Equal-Low_2025.11.12 14:00__ep1,2025-11-12 14:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.08024130868051776,
Equal-Low_2025.11.12 15:15__ep1,2025-11-12 15:30:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.026686656671664172,
Equal-High_2025.11.12 15:25__ep1,2025-11-12 15:30:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.03602941176470588,
Equal-High_2025.11.13 01:10__ep1,2025-11-13 01:15:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.02637398798894712,
Equal-Low_2025.11.13 01:30__ep1,2025-11-13 01:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.005922793426291577,
Asia-High_2025.11.13__ep1,2025-11-13 02:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.006431304733082989,7200.0
Asia-High_2025.11.13__ep2,2025-11-13 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,SELL,0.011541032942270718,0.0
Equal-Low_2025.11.13 02:15__ep1,2025-11-13 02:30:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.03353658536585366,
Equal-Low_2025.11.13 03:45__ep1,2025-11-13 04:00:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.01763812725590054,
Equal-Low_2025.11.13 04:30__ep1,2025-11-13 04:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.015346127265742398,
Equal-Low_2025.11.13 05:00__ep1,2025-11-13 05:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.08753046284044629,
Daily-High_2025.11.12__ep1,2025-11-13 06:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.017268229719976158,109800.0
Daily-High_2025.11.12__ep2,2025-11-13 07:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.012095142481276171,111600.0
Daily-High_2025.11.12__ep3,2025-11-13 08:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.06959619952494063,116100.0
Daily-High_2025.11.12__ep5,2025-11-13 09:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.008114558472553698,118800.0
Daily-High_2025.11.12__ep10,2025-11-13 20:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.029947955390334575,158400.0
Equal-Low_2025.11.13 13:40__ep1,2025-11-13 13:45:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.09163265306122449,
Equal-High_2025.11.13 15:00__ep1,2025-11-13 15:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.11189239622769459,
Equal-Low_2025.11.13 15:10__ep1,2025-11-13 15:15:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.06688626608992114,
Equal-Low_2025.11.13 15:40__ep1,2025-11-13 15:45:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.05031017118934144,
Equal-Low_2025.11.13 16:10__ep1,2025-11-13 16:15:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.018965185713947053,
Equal-Low_2025.11.13 18:00__ep1,2025-11-13 18:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.04437506333381241,
Asia-High_2025.11.14__ep1,2025-11-14 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,SELL,0.05367500286934912,0.0
Asia-Low_2025.11.14__ep1,2025-11-14 02:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.027344449817546516,7200.0
Asia-Low_2025.11.14__ep3,2025-11-14 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.002026718762150675,0.0
Equal-Low_2025.11.14 10:55__ep1,2025-11-14 11:00:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.04845265695849609,
Daily-Low_2025.11.13__ep1,2025-11-14 13:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.023401958490004073,135000.0
Asia-Low_2025.11.17__ep2,2025-11-17 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.0008452620494245049,0.0
Asia-Low_2025.11.17__ep3,2025-11-17 04:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.024026959668835664,14400.0
Equal-High_2025.11.17 03:55__ep1,2025-11-17 04:00:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.01946088277948789,
Equal-Low_2025.11.17 09:30__ep1,2025-11-17 09:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.029931972789115642,
Equal-Low_2025.11.17 11:00__ep1,2025-11-17 11:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.015928293717736155,
Equal-Low_2025.11.17 13:30__ep1,2025-11-17 13:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.08754697871728655,
Equal-High_2025.11.17 15:00__ep1,2025-11-17 15:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.06496,
Equal-High_2025.11.17 16:40__ep1,2025-11-17 16:45:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.009572125969177754,
Equal-Low_2025.11.17 16:30__ep1,2025-11-17 17:00:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.02318930756871633,
Equal-High_2025.11.17 17:25__ep1,2025-11-17 17:30:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.028315784940960934,
Equal-High_2025.11.17 17:40__ep1,2025-11-17 17:45:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.012956707052902505,
Equal-Low_2025.11.17 18:00__ep1,2025-11-17 18:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.010162290960435642,
Daily-Low_2025.11.14__ep1,2025-11-17 23:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.03776878858846072,342000.0
Asia-High_2025.11.18__ep1,2025-11-18 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,SELL,0.06172335788685582,0.0
Asia-High_2025.11.18__ep3,2025-11-18 13:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.0053176962087923725,46800.0
Asia-Low_2025.11.18__ep1,2025-11-18 01:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.003478046138021044,4500.0
Asia-Low_2025.11.18__ep3,2025-11-18 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.016869586781887994,0.0
Equal-High_2025.11.18 02:55__ep1,2025-11-18 03:00:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.004505744019027113,
Daily-Low_2025.11.17__ep2,2025-11-18 07:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.016193381835249942,111600.0
Daily-Low_2025.11.17__ep3,2025-11-18 08:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.02642671822627212,115200.0
Weekly-Low_2025.11.09__ep1,2025-11-18 09:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.1540056535698622,812700.0
