window_id,structural_level_id,event_id,timestamp,source,source_tf,side,direction,level_price,price_at_event,penetration_pips,created_time,age_seconds,regime_at_event,structure_trend_at_event,atr_at_event,consumer,observed_by,observation_count,label_true_break_occurred,label_retest_occurred,label_reclaim_or_false_break,label_retest_hold_or_fail,label_plus1r_before_minus1r,label_continuation_1atr_before_failure
w2,Daily-High_2026.04.01,1283,2026-04-02 03:30:00,SNXSSweepExt,PERIOD_M30,Daily-High,SELL,4792.83,4789.65,31.8,2026-04-01 00:00:00,99000.0,WEAK_TREND,DOWN,17.51071,DETECTOR,",DETECTOR,",4,True,False,TRUE_BREAK,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Daily-High_2026.04.01,1284,2026-04-02 03:45:00,SNXSSweepExt,PERIOD_M15,Daily-High,SELL,4792.83,4787.25,55.8,2026-04-01 00:00:00,99900.0,WEAK_TREND,UP,11.68214,DETECTOR,",DETECTOR,",2,True,False,TRUE_BREAK,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Daily-High_2026.04.01,1286,2026-04-02 04:00:00,SNXSSweepExt,PERIOD_H1,Daily-High,SELL,4792.83,4784.43,84.0,2026-04-01 00:00:00,100800.0,STRONG_TREND,UP,27.75,DETECTOR,",DETECTOR,SH_BMS_RTO,",24,True,False,TRUE_BREAK,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w2,Daily-Low_2026.04.01,1288,2026-04-02 04:45:00,SNXSSweepExt,PERIOD_M15,Daily-Low,BUY,4661.52,4689.61,280.9,2026-04-01 00:00:00,103500.0,WEAK_TREND,UP,22.95714,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,True,False,TRUE_BREAK,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Daily-Low_2026.04.01,1289,2026-04-02 05:00:00,SNXSSweepExt,PERIOD_H1,Daily-Low,BUY,4661.52,4696.43,349.1,2026-04-01 00:00:00,104400.0,STRONG_TREND,UP,35.74286,DETECTOR,",DETECTOR,",6,True,False,TRUE_BREAK,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Daily-Low_2026.04.01,1291,2026-04-02 05:45:00,SNXSSweepExt,PERIOD_M15,Daily-Low,BUY,4661.52,4675.75,142.3,2026-04-01 00:00:00,107100.0,VOLATILE,UP,26.48643,DETECTOR,",DETECTOR,",2,True,False,TRUE_BREAK,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Daily-Low_2026.04.01,1293,2026-04-02 06:00:00,SNXSSweepExt,PERIOD_H1,Daily-Low,BUY,4661.52,4686.49,249.7,2026-04-01 00:00:00,108000.0,STRONG_TREND,UP,36.76143,DETECTOR,",DETECTOR,SH_BMS_RTO,",7,True,False,TRUE_BREAK,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Daily-Low_2026.04.01,1296,2026-04-02 07:45:00,SNXSSweepExt,PERIOD_M15,Daily-Low,BUY,4661.52,4661.75,2.3,2026-04-01 00:00:00,114300.0,STRONG_TREND,DOWN,23.38643,DETECTOR,",DETECTOR,SH_BMS_RTO,",3,True,False,TRUE_BREAK,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Daily-Low_2026.04.01,1297,2026-04-02 08:00:00,SNXSSweepExt,PERIOD_H1,Daily-Low,BUY,4661.52,4672.44,109.2,2026-04-01 00:00:00,115200.0,WEAK_TREND,UP,35.69929,DETECTOR,",DETECTOR,SH_BMS_RTO,",36,True,False,TRUE_BREAK,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Weekly-High_2026.03.22,1299,2026-04-02 09:00:00,SNXSSweepExt,PERIOD_H1,Weekly-High,SELL,4602.2,4593.94,82.6,2026-03-22 00:00:00,982800.0,STRONG_TREND,UP,39.26929,DETECTOR,",DETECTOR,SH_BMS_RTO,",14,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w2,Weekly-High_2026.03.22,1306,2026-04-02 10:00:00,SNXSSweepExt,PERIOD_H1,Weekly-High,SELL,4602.2,4599.09,31.1,2026-03-22 00:00:00,986400.0,STRONG_TREND,DOWN,41.065,DETECTOR,",DETECTOR,SH_BMS_RTO,",13,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Weekly-High_2026.03.22,1316,2026-04-02 14:45:00,SNXSSweepExt,PERIOD_M15,Weekly-High,SELL,4602.2,4599.93,22.7,2026-03-22 00:00:00,1003500.0,RANGING,DOWN,15.18571,DETECTOR,",DETECTOR,SH_BMS_RTO,",4,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Weekly-High_2026.03.22,1318,2026-04-02 15:00:00,SNXSSweepExt,PERIOD_H1,Weekly-High,SELL,4602.2,4599.94,22.6,2026-03-22 00:00:00,1004400.0,STRONG_TREND,DOWN,45.36571,DETECTOR,",DETECTOR,SH_BMS_RTO,",13,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Weekly-High_2026.03.22,1320,2026-04-02 16:00:00,SNXSSweepExt,PERIOD_H1,Weekly-High,SELL,4602.2,4601.73,4.7,2026-03-22 00:00:00,1008000.0,STRONG_TREND,DOWN,45.77571,DETECTOR,",DETECTOR,SH_BMS_RTO,",39,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Weekly-High_2026.03.22,1321,2026-04-02 16:15:00,SNXSSweepExt,PERIOD_M15,Weekly-High,SELL,4602.2,4587.27,149.3,2026-03-22 00:00:00,1008900.0,WEAK_TREND,DOWN,18.34,DETECTOR,",DETECTOR,",1,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Weekly-High_2026.03.22,1322,2026-04-02 16:30:00,SNXSSweepExt,PERIOD_M30,Weekly-High,SELL,4602.2,4597.48,47.2,2026-03-22 00:00:00,1009800.0,WEAK_TREND,DOWN,25.19571,DETECTOR,",DETECTOR,SH_BMS_RTO,",4,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Equal-Low_2026.04.02 16:25,1323,2026-04-02 16:30:00,SNXSSweepExt,PERIOD_M5,Equal-Low,BUY,4592.56,4597.48,49.2,,-1.0,WEAK_TREND,DOWN,13.28143,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,True,False,TRUE_BREAK,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Weekly-High_2026.03.22,1324,2026-04-02 16:45:00,SNXSSweepExt,PERIOD_M15,Weekly-High,SELL,4602.2,4601.85,3.5,2026-03-22 00:00:00,1010700.0,WEAK_TREND,DOWN,19.32786,DETECTOR,",DETECTOR,",2,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Daily-Low_2026.04.01,1328,2026-04-02 17:30:00,SNXSSweepExt,PERIOD_M30,Daily-Low,BUY,4661.52,4665.04,35.2,2026-04-01 00:00:00,149400.0,WEAK_TREND,DOWN,28.91286,DETECTOR,",DETECTOR,SH_BMS_RTO,",5,True,False,TRUE_BREAK,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Daily-Low_2026.04.01,1331,2026-04-02 17:45:00,SNXSSweepExt,PERIOD_M15,Daily-Low,BUY,4661.52,4693.23,317.1,2026-04-01 00:00:00,150300.0,WEAK_TREND,DOWN,25.45857,DETECTOR,",DETECTOR,",1,True,False,TRUE_BREAK,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Daily-Low_2026.04.01,1335,2026-04-02 18:00:00,SNXSSweepExt,PERIOD_H1,Daily-Low,BUY,4661.52,4681.34,198.2,2026-04-01 00:00:00,151200.0,WEAK_TREND,DOWN,52.05429,DETECTOR,",DETECTOR,SH_BMS_RTO,",9,True,False,TRUE_BREAK,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Daily-Low_2026.04.01,1338,2026-04-02 18:30:00,SNXSSweepExt,PERIOD_M30,Daily-Low,BUY,4661.52,4672.43,109.1,2026-04-01 00:00:00,153000.0,WEAK_TREND,DOWN,29.94357,DETECTOR,",DETECTOR,SH_BMS_RTO,",5,True,False,TRUE_BREAK,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Equal-Low_2026.04.02 19:00,1342,2026-04-02 19:15:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4650.94,4654.67,37.3,,-1.0,WEAK_TREND,DOWN,25.65571,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Daily-Low_2026.04.01,1347,2026-04-02 20:15:00,SNXSSweepExt,PERIOD_M15,Daily-Low,BUY,4661.52,4663.78,22.6,2026-04-01 00:00:00,159300.0,RANGING,UP,22.76786,DETECTOR,",DETECTOR,SH_BMS_RTO,",4,True,False,TRUE_BREAK,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Daily-Low_2026.04.01,1349,2026-04-02 21:45:00,SNXSSweepExt,PERIOD_M15,Daily-Low,BUY,4661.52,4662.44,9.2,2026-04-01 00:00:00,164700.0,WEAK_TREND,UP,14.38357,DETECTOR,",DETECTOR,SH_BMS_RTO,",4,True,False,TRUE_BREAK,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w2,Daily-Low_2026.04.01,1350,2026-04-02 22:00:00,SNXSSweepExt,PERIOD_H1,Daily-Low,BUY,4661.52,4668.4,68.8,2026-04-01 00:00:00,165600.0,RANGING,UP,43.03571,DETECTOR,",DETECTOR,SH_BMS_RTO,",9,True,False,TRUE_BREAK,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Daily-Low_2026.04.01,1351,2026-04-02 22:45:00,SNXSSweepExt,PERIOD_M15,Daily-Low,BUY,4661.52,4665.85,43.3,2026-04-01 00:00:00,168300.0,WEAK_TREND,UP,12.37,DETECTOR,",DETECTOR,",1,True,False,TRUE_BREAK,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Daily-Low_2026.04.01,1352,2026-04-02 23:00:00,SNXSSweepExt,PERIOD_H1,Daily-Low,BUY,4661.52,4671.95,104.3,2026-04-01 00:00:00,169200.0,RANGING,UP,37.72571,DETECTOR,",DETECTOR,SH_BMS_RTO,",10,True,False,TRUE_BREAK,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Equal-Low_2026.04.06 01:45,1353,2026-04-06 02:00:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4642.79,4645.5,27.1,,-1.0,RANGING,DOWN,16.745,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Asia-High_2026.04.06,1355,2026-04-06 00:00:00,SNXSSweepExt,PERIOD_D1,Asia-High,SELL,4798.59,4675.94,1226.5,2026-04-06 00:00:00,0.0,STRONG_TREND,DOWN,203.69071,DETECTOR,",DETECTOR,SH_BMS_RTO,",28,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Equal-Low_2026.04.06 05:15,1357,2026-04-06 05:30:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4642.79,4661.01,182.2,,-1.0,WEAK_TREND,DOWN,19.405,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Equal-Low_2026.04.06 07:00,1360,2026-04-06 07:15:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4642.79,4643.34,5.5,,-1.0,WEAK_TREND,UP,15.77,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Equal-Low_2026.04.06 07:15,1362,2026-04-06 07:30:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4642.79,4646.52,37.3,,-1.0,WEAK_TREND,UP,15.41714,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Equal-Low_2026.04.06 07:30,1364,2026-04-06 07:45:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4642.79,4648.71,59.2,,-1.0,WEAK_TREND,UP,14.54571,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Equal-High_2026.04.06 08:15,1366,2026-04-06 08:30:00,SNXSSweepExt,PERIOD_M15,Equal-High,SELL,4671.78,4667.19,45.9,,-1.0,STRONG_TREND,UP,14.24143,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Asia-Low_2026.04.06,1368,2026-04-06 00:00:00,SNXSSweepExt,PERIOD_D1,Asia-Low,BUY,4574.06,4675.94,1018.8,2026-04-06 00:00:00,0.0,STRONG_TREND,DOWN,203.69071,DETECTOR,",DETECTOR,SH_BMS_RTO,",58,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Asia-High_2026.04.06,1370,2026-04-06 15:00:00,SNXSSweepExt,PERIOD_H1,Asia-High,SELL,4678.72,4677.7,10.2,2026-04-06 00:00:00,54000.0,STRONG_TREND,UP,29.72,DETECTOR,",DETECTOR,SH_BMS_RTO,",11,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Asia-High_2026.04.06,1372,2026-04-06 15:15:00,SNXSSweepExt,PERIOD_M15,Asia-High,SELL,4678.72,4672.36,63.6,2026-04-06 00:00:00,54900.0,WEAK_TREND,DOWN,9.10357,DETECTOR,",DETECTOR,SH_BMS_RTO,",3,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Asia-High_2026.04.06,1373,2026-04-06 15:30:00,SNXSSweepExt,PERIOD_M30,Asia-High,SELL,4678.72,4665.9,128.2,2026-04-06 00:00:00,55800.0,WEAK_TREND,DOWN,17.00143,DETECTOR,",DETECTOR,",2,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Asia-High_2026.04.06,1374,2026-04-06 16:00:00,SNXSSweepExt,PERIOD_H1,Asia-High,SELL,4678.72,4675.71,30.1,2026-04-06 00:00:00,57600.0,STRONG_TREND,UP,26.82357,DETECTOR,",DETECTOR,SH_BMS_RTO,",29,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Asia-High_2026.04.06,1375,2026-04-06 16:45:00,SNXSSweepExt,PERIOD_M15,Asia-High,SELL,4678.72,4665.49,132.3,2026-04-06 00:00:00,60300.0,STRONG_TREND,DOWN,11.14714,DETECTOR,",DETECTOR,",2,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Asia-High_2026.04.06,1377,2026-04-06 17:15:00,SNXSSweepExt,PERIOD_M15,Asia-High,SELL,4678.72,4672.57,61.5,2026-04-06 00:00:00,62100.0,WEAK_TREND,UP,13.62286,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Asia-High_2026.04.06,1381,2026-04-06 18:15:00,SNXSSweepExt,PERIOD_M15,Asia-High,SELL,4678.72,4662.08,166.4,2026-04-06 00:00:00,65700.0,RANGING,UP,16.33714,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Asia-High_2026.04.06,1382,2026-04-06 18:30:00,SNXSSweepExt,PERIOD_M30,Asia-High,SELL,4678.72,4667.12,116.0,2026-04-06 00:00:00,66600.0,WEAK_TREND,UP,17.60071,DETECTOR,",DETECTOR,SH_BMS_RTO,",4,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Equal-Low_2026.04.06 18:15,1383,2026-04-06 18:30:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4659.64,4667.12,74.8,,-1.0,WEAK_TREND,UP,16.76143,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Equal-Low_2026.04.06 18:30,1384,2026-04-06 18:45:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4659.64,4660.49,8.5,,-1.0,WEAK_TREND,UP,17.01286,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Equal-Low_2026.04.06 18:40,1385,2026-04-06 18:45:00,SNXSSweepExt,PERIOD_M5,Equal-Low,BUY,4660.07,4660.49,4.2,,-1.0,WEAK_TREND,UP,9.99857,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Asia-High_2026.04.06,1386,2026-04-06 19:00:00,SNXSSweepExt,PERIOD_H1,Asia-High,SELL,4678.72,4668.04,106.8,2026-04-06 00:00:00,68400.0,WEAK_TREND,UP,26.34429,DETECTOR,",DETECTOR,",4,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Equal-Low_2026.04.06 18:45,1387,2026-04-06 19:00:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4659.64,4668.04,84.0,,-1.0,WEAK_TREND,UP,16.67857,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Equal-Low_2026.04.06 19:45,1390,2026-04-06 20:00:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4659.64,4660.22,5.8,,-1.0,WEAK_TREND,DOWN,15.57286,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Asia-High_2026.04.06,1391,2026-04-06 20:00:00,SNXSSweepExt,PERIOD_H4,Asia-High,SELL,4678.72,4660.22,185.0,2026-04-06 00:00:00,72000.0,WEAK_TREND,UP,68.22857,DETECTOR,",DETECTOR,SH_BMS_RTO,",17,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Equal-Low_2026.04.06 19:55,1392,2026-04-06 20:00:00,SNXSSweepExt,PERIOD_M5,Equal-Low,BUY,4660.07,4660.22,1.5,,-1.0,RANGING,UP,5.27929,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Asia-High_2026.04.07,1396,2026-04-07 00:00:00,SNXSSweepExt,PERIOD_D1,Asia-High,SELL,4678.72,4650.31,284.1,2026-04-07 00:00:00,0.0,WEAK_TREND,DOWN,206.195,DETECTOR,",DETECTOR,SH_BMS_RTO,",16,True,False,TRUE_BREAK,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Equal-High_2026.04.07 01:00,1397,2026-04-07 01:15:00,SNXSSweepExt,PERIOD_M15,Equal-High,SELL,4667.7,4663.82,38.8,,-1.0,WEAK_TREND,DOWN,8.33357,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Equal-High_2026.04.07 01:55,1399,2026-04-07 02:00:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4658.25,4658.23,0.2,,-1.0,STRONG_TREND,UP,4.71143,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Equal-High_2026.04.07 03:10,1401,2026-04-07 03:15:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4658.25,4657.43,8.2,,-1.0,WEAK_TREND,UP,4.11143,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Asia-Low_2026.04.07,1402,2026-04-07 00:00:00,SNXSSweepExt,PERIOD_D1,Asia-Low,BUY,4602.92,4650.31,473.9,2026-04-07 00:00:00,0.0,WEAK_TREND,DOWN,206.195,DETECTOR,",DETECTOR,SH_BMS_RTO,",88,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Equal-Low_2026.04.07 04:00,1403,2026-04-07 04:30:00,SNXSSweepExt,PERIOD_M30,Equal-Low,BUY,4645.39,4654.85,94.6,,-1.0,STRONG_TREND,DOWN,12.46357,DETECTOR,",DETECTOR,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Equal-Low_2026.04.07 04:15,1404,2026-04-07 04:30:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4648.88,4654.85,59.7,,-1.0,WEAK_TREND,DOWN,10.1,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Equal-Low_2026.04.07 04:25,1405,2026-04-07 04:30:00,SNXSSweepExt,PERIOD_M5,Equal-Low,BUY,4648.88,4654.85,59.7,,-1.0,WEAK_TREND,DOWN,9.45643,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Equal-Low_2026.04.07 05:30,1407,2026-04-07 06:00:00,SNXSSweepExt,PERIOD_M30,Equal-Low,BUY,4645.39,4650.31,49.2,,-1.0,STRONG_TREND,DOWN,15.53,DETECTOR,",DETECTOR,SH_BMS_RTO,",3,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Equal-Low_2026.04.07 05:45,1408,2026-04-07 06:00:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4648.88,4650.31,14.3,,-1.0,VOLATILE,DOWN,14.83143,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Equal-Low_2026.04.07 06:30,1410,2026-04-07 07:00:00,SNXSSweepExt,PERIOD_M30,Equal-Low,BUY,4645.39,4649.54,41.5,,-1.0,STRONG_TREND,DOWN,15.54357,DETECTOR,",DETECTOR,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Equal-Low_2026.04.07 06:45,1411,2026-04-07 07:00:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4648.88,4649.54,6.6,,-1.0,WEAK_TREND,DOWN,15.11143,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Equal-Low_2026.04.07 07:15,1412,2026-04-07 07:30:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4648.88,4650.05,11.7,,-1.0,WEAK_TREND,DOWN,15.19071,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Equal-Low_2026.04.07 09:30,1414,2026-04-07 09:45:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4648.88,4652.33,34.5,,-1.0,RANGING,UP,10.985,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Equal-Low_2026.04.07 09:30,1415,2026-04-07 10:00:00,SNXSSweepExt,PERIOD_M30,Equal-Low,BUY,4645.39,4653.31,79.2,,-1.0,RANGING,DOWN,18.74286,DETECTOR,",DETECTOR,",2,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Equal-Low_2026.04.07 09:45,1416,2026-04-07 10:00:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4648.88,4653.31,44.3,,-1.0,RANGING,UP,10.965,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Equal-Low_2026.04.07 10:30,1418,2026-04-07 11:00:00,SNXSSweepExt,PERIOD_M30,Equal-Low,BUY,4645.39,4645.92,5.3,,-1.0,RANGING,DOWN,19.47429,DETECTOR,",DETECTOR,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Asia-High_2026.04.07,1419,2026-04-07 11:15:00,SNXSSweepExt,PERIOD_M15,Asia-High,SELL,4664.31,4663.26,10.5,2026-04-07 00:00:00,40500.0,RANGING,DOWN,12.855,DETECTOR,",DETECTOR,SH_BMS_RTO,",3,True,False,TRUE_BREAK,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w2,Equal-Low_2026.04.07 11:00,1420,2026-04-07 11:30:00,SNXSSweepExt,PERIOD_M30,Equal-Low,BUY,4645.39,4678.4,330.1,,-1.0,RANGING,DOWN,20.16,DETECTOR,",DETECTOR,SH_BMS_RTO,",3,True,False,TRUE_BREAK,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w2,Asia-High_2026.04.07,1424,2026-04-07 13:45:00,SNXSSweepExt,PERIOD_M15,Asia-High,SELL,4664.31,4662.2,21.1,2026-04-07 00:00:00,49500.0,RANGING,UP,16.185,DETECTOR,",DETECTOR,SH_BMS_RTO,",4,True,False,TRUE_BREAK,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w2,Asia-High_2026.04.07,1426,2026-04-07 14:00:00,SNXSSweepExt,PERIOD_H1,Asia-High,SELL,4664.31,4651.92,123.9,2026-04-07 00:00:00,50400.0,RANGING,DOWN,25.43071,DETECTOR,",DETECTOR,SH_BMS_RTO,",9,True,False,TRUE_BREAK,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Equal-High_2026.04.07 13:45,1428,2026-04-07 14:00:00,SNXSSweepExt,PERIOD_M15,Equal-High,SELL,4656.95,4651.92,50.3,,-1.0,WEAK_TREND,UP,16.04714,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w2,Equal-Low_2026.04.07 14:00,1429,2026-04-07 14:30:00,SNXSSweepExt,PERIOD_M30,Equal-Low,BUY,4645.39,4647.71,23.2,,-1.0,WEAK_TREND,UP,21.16357,DETECTOR,",DETECTOR,SH_BMS_RTO,",3,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
