window_id,structural_level_id,structural_episode_id,sweep_event_id,true_break_event_id,timestamp,source_tf,side,direction,level_price,price_at_event,penetration_pips,regime_at_event,structure_trend_at_event,atr_at_event,consumer,label_retest_occurred,label_retest_hold_or_fail,label_plus1r_before_minus1r,label_continuation_1atr_before_failure
w1,Equal-High_2026.01.06 19:55,Equal-High_2026.01.06 19:55__ep1,146,147,2026-01-06 00:00:00,PERIOD_D1,Equal-High,SELL,4490.81,4448.87,419.4,STRONG_TREND,UP,90.00786,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-Low_2026.01.09 07:25,Equal-Low_2026.01.09 07:25__ep1,262,263,2026-01-09 07:45:00,PERIOD_M5,Equal-Low,BUY,4460.44,4467.35,69.1,WEAK_TREND,UP,3.56857,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Equal-Low_2026.01.09 15:30,Equal-Low_2026.01.09 15:30__ep1,278,280,2026-01-09 16:00:00,PERIOD_H1,Equal-Low,BUY,4460.44,4482.58,221.4,RANGING,UP,12.90429,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.12,Asia-Low_2026.01.12__ep1,285,286,2026-01-12 04:00:00,PERIOD_H4,Asia-Low,BUY,4455.97,4569.91,1139.4,STRONG_TREND,UP,32.98929,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-High_2026.01.12,Asia-High_2026.01.12__ep4,304,305,2026-01-12 23:00:00,PERIOD_H1,Asia-High,SELL,4600.89,4593.36,75.3,STRONG_TREND,UP,17.87571,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.01.13,Asia-Low_2026.01.13__ep1,306,308,2026-01-13 01:00:00,PERIOD_M5,Asia-Low,BUY,4536.18,4597.37,611.9,RANGING,DOWN,3.63857,SH_BMS_RTO,True,FAIL,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Asia-Low_2026.01.13,Asia-Low_2026.01.13__ep1,306,314,2026-01-13 02:00:00,PERIOD_M30,Asia-Low,BUY,4536.18,4599.48,633.0,WEAK_TREND,UP,12.44643,SH_BMS_RTO,True,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.13,Asia-Low_2026.01.13__ep1,306,318,2026-01-13 02:30:00,PERIOD_M30,Asia-Low,BUY,4536.18,4588.11,519.3,WEAK_TREND,UP,12.38071,SH_BMS_RTO,True,FAIL,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.13,Asia-Low_2026.01.13__ep1,306,321,2026-01-13 00:00:00,PERIOD_D1,Asia-Low,BUY,4536.18,4597.37,611.9,STRONG_TREND,UP,98.15214,SH_BMS_RTO,True,FAIL,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.13,Asia-Low_2026.01.13__ep1,306,330,2026-01-13 05:00:00,PERIOD_M30,Asia-Low,BUY,4561.47,4594.08,326.1,STRONG_TREND,DOWN,12.57286,SH_BMS_RTO,True,FAIL,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.01.13,Asia-Low_2026.01.13__ep1,306,345,2026-01-13 10:00:00,PERIOD_M5,Asia-Low,BUY,4573.6,4580.56,69.6,RANGING,UP,3.575,SH_BMS_RTO,True,FAIL,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.01.13,Asia-Low_2026.01.13__ep1,306,352,2026-01-13 15:30:00,PERIOD_M30,Asia-Low,BUY,4573.6,4600.88,272.8,RANGING,UP,9.50714,SH_BMS_RTO,True,FAIL,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Asia-Low_2026.01.13,Asia-Low_2026.01.13__ep1,306,355,2026-01-13 16:00:00,PERIOD_H1,Asia-Low,BUY,4573.6,4611.41,378.1,WEAK_TREND,DOWN,14.57286,SH_BMS_RTO,True,FAIL,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.01.13,Asia-Low_2026.01.13__ep1,306,358,2026-01-13 17:30:00,PERIOD_M30,Asia-Low,BUY,4573.6,4608.65,350.5,WEAK_TREND,DOWN,12.75071,SH_BMS_RTO,True,FAIL,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.13,Asia-Low_2026.01.13__ep1,306,367,2026-01-13 19:00:00,PERIOD_M30,Asia-Low,BUY,4573.6,4613.27,396.7,WEAK_TREND,UP,15.47,SH_BMS_RTO,True,FAIL,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-High_2026.01.16,Asia-High_2026.01.16__ep5,553,556,2026-01-16 17:30:00,PERIOD_M30,Asia-High,SELL,4616.11,4565.12,509.9,RANGING,DOWN,14.54071,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-High_2026.01.16,Asia-High_2026.01.16__ep7,558,566,2026-01-16 18:00:00,PERIOD_H1,Asia-High,SELL,4616.11,4570.92,451.9,RANGING,DOWN,19.20857,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Daily-Low_2026.01.15,Daily-Low_2026.01.15__ep10,584,594,2026-01-19 01:15:00,PERIOD_M15,Daily-Low,BUY,4580.96,4654.05,730.9,WEAK_TREND,DOWN,11.05571,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Asia-Low_2026.01.19,Asia-Low_2026.01.19__ep2,593,597,2026-01-19 02:00:00,PERIOD_H1,Asia-Low,BUY,4591.06,4672.46,814.0,RANGING,DOWN,27.11929,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.20,Asia-Low_2026.01.20__ep1,617,618,2026-01-20 03:15:00,PERIOD_M15,Asia-Low,BUY,4653.06,4670.14,170.8,RANGING,UP,5.885,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.01.20,Asia-Low_2026.01.20__ep1,617,626,2026-01-20 04:00:00,PERIOD_H1,Asia-Low,BUY,4653.06,4669.59,165.3,WEAK_TREND,UP,9.985,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.21,Asia-Low_2026.01.21__ep1,647,648,2026-01-21 03:30:00,PERIOD_M30,Asia-Low,BUY,4659.52,4827.53,1680.1,STRONG_TREND,UP,12.475,SH_BMS_RTO,True,HOLD,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.01.21,Asia-Low_2026.01.21__ep1,647,650,2026-01-21 04:00:00,PERIOD_H4,Asia-Low,BUY,4665.35,4835.19,1698.4,STRONG_TREND,UP,33.16357,SH_BMS_RTO,True,HOLD,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.21,Asia-Low_2026.01.21__ep1,647,657,2026-01-21 06:45:00,PERIOD_M15,Asia-Low,BUY,4676.75,4865.42,1886.7,STRONG_TREND,UP,15.11286,SH_BMS_RTO,True,HOLD,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.01.21 16:40,Equal-High_2026.01.21 16:40__ep1,666,667,2026-01-21 00:00:00,PERIOD_D1,Equal-High,SELL,4871.24,4763.46,1077.8,STRONG_TREND,UP,84.05143,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Equal-High_2026.01.21 21:25,Equal-High_2026.01.21 21:25__ep1,671,672,2026-01-21 00:00:00,PERIOD_D1,Equal-High,SELL,4850.77,4763.46,873.1,STRONG_TREND,UP,84.05143,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.01.22,Asia-Low_2026.01.22__ep1,676,677,2026-01-22 01:15:00,PERIOD_M15,Asia-Low,BUY,4770.65,4814.69,440.4,WEAK_TREND,DOWN,21.56786,SH_BMS_RTO,True,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.22,Asia-Low_2026.01.22__ep1,676,687,2026-01-22 13:15:00,PERIOD_M5,Asia-Low,BUY,4772.37,4826.11,537.4,WEAK_TREND,UP,3.25071,SH_BMS_RTO,True,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.22,Asia-Low_2026.01.22__ep1,676,689,2026-01-22 14:00:00,PERIOD_M5,Asia-Low,BUY,4772.37,4830.89,585.2,WEAK_TREND,UP,3.27214,SH_BMS_RTO,True,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.22,Asia-Low_2026.01.22__ep1,676,692,2026-01-22 15:00:00,PERIOD_M30,Asia-Low,BUY,4772.37,4819.55,471.8,WEAK_TREND,UP,10.32357,SH_BMS_RTO,True,FAIL,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.01.22,Asia-Low_2026.01.22__ep1,676,695,2026-01-22 15:30:00,PERIOD_M5,Asia-Low,BUY,4772.37,4828.28,559.1,WEAK_TREND,UP,4.63714,SH_BMS_RTO,True,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.22,Asia-Low_2026.01.22__ep1,676,699,2026-01-22 16:45:00,PERIOD_M15,Asia-Low,BUY,4772.37,4845.52,731.5,RANGING,DOWN,9.31786,SH_BMS_RTO,True,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.22,Asia-Low_2026.01.22__ep1,676,704,2026-01-22 17:30:00,PERIOD_M30,Asia-Low,BUY,4772.37,4853.67,813.0,WEAK_TREND,DOWN,13.52286,SH_BMS_RTO,True,FAIL,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Asia-Low_2026.01.23,Asia-Low_2026.01.23__ep1,708,709,2026-01-23 00:00:00,PERIOD_D1,Asia-Low,BUY,4774.67,4936.24,1615.7,STRONG_TREND,UP,91.88643,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Daily-High_2026.01.22,Daily-High_2026.01.22__ep2,713,715,2026-01-23 10:45:00,PERIOD_M15,Daily-High,SELL,4940.51,4925.22,152.9,WEAK_TREND,UP,10.84429,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Asia-Low_2026.01.23,Asia-Low_2026.01.23__ep2,725,735,2026-01-23 17:15:00,PERIOD_M15,Asia-Low,BUY,4936.2,4952.6,164.0,STRONG_TREND,UP,11.595,SH_BMS_RTO,True,AMBIGUOUS,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.23,Asia-Low_2026.01.23__ep6,749,750,2026-01-23 20:15:00,PERIOD_M15,Asia-Low,BUY,4936.2,4980.62,444.2,STRONG_TREND,UP,13.27714,SH_BMS_RTO,True,FAIL,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-High_2026.01.23,Asia-High_2026.01.23__ep3,755,756,2026-01-23 00:00:00,PERIOD_D1,Asia-High,SELL,4967.28,4936.24,310.4,STRONG_TREND,UP,91.88643,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.23,Asia-Low_2026.01.23__ep6,749,761,2026-01-23 22:00:00,PERIOD_M5,Asia-Low,BUY,4936.2,4983.97,477.7,STRONG_TREND,UP,5.57786,SH_BMS_RTO,True,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.01.23 21:45,Equal-High_2026.01.23 21:45__ep1,759,762,2026-01-23 00:00:00,PERIOD_D1,Equal-High,SELL,4987.91,4936.24,516.7,STRONG_TREND,UP,91.88643,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.26,Asia-Low_2026.01.26__ep1,766,767,2026-01-26 02:00:00,PERIOD_H1,Asia-Low,BUY,4936.2,5039.5,1033.0,STRONG_TREND,UP,23.98643,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.28,Asia-Low_2026.01.28__ep1,848,849,2026-01-28 00:00:00,PERIOD_H4,Asia-Low,BUY,5013.69,5181.0,1673.1,STRONG_TREND,UP,57.545,SH_BMS_RTO,True,HOLD,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-High_2026.01.28,Asia-High_2026.01.28__ep5,857,858,2026-01-28 00:00:00,PERIOD_D1,Asia-High,SELL,5292.56,5181.0,1115.6,STRONG_TREND,UP,100.83071,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.01.28,Asia-Low_2026.01.28__ep1,848,862,2026-01-28 13:00:00,PERIOD_M5,Asia-Low,BUY,5157.24,5269.89,1126.5,RANGING,UP,5.64857,SH_BMS_RTO,True,HOLD,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.28,Asia-Low_2026.01.28__ep1,848,866,2026-01-28 15:00:00,PERIOD_M30,Asia-Low,BUY,5157.24,5279.13,1218.9,STRONG_TREND,UP,19.305,SH_BMS_RTO,True,HOLD,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Equal-High_2026.01.28 15:10,Equal-High_2026.01.28 15:10__ep1,867,868,2026-01-28 00:00:00,PERIOD_D1,Equal-High,SELL,5280.57,5181.0,995.7,STRONG_TREND,UP,100.83071,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.01.28,Asia-Low_2026.01.28__ep1,848,871,2026-01-28 15:45:00,PERIOD_M15,Asia-Low,BUY,5157.24,5261.39,1041.5,WEAK_TREND,DOWN,14.23857,SH_BMS_RTO,True,HOLD,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.01.28,Asia-Low_2026.01.28__ep1,848,873,2026-01-28 16:45:00,PERIOD_M15,Asia-Low,BUY,5157.24,5278.99,1217.5,RANGING,UP,15.71929,SH_BMS_RTO,True,HOLD,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.01.28 18:10,Equal-High_2026.01.28 18:10__ep1,880,881,2026-01-28 00:00:00,PERIOD_D1,Equal-High,SELL,5285.29,5181.0,1042.9,STRONG_TREND,UP,100.83071,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.01.28,Asia-Low_2026.01.28__ep1,848,887,2026-01-28 19:00:00,PERIOD_M5,Asia-Low,BUY,5157.24,5299.54,1423.0,STRONG_TREND,UP,9.23071,SH_BMS_RTO,True,HOLD,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.28,Asia-Low_2026.01.28__ep1,848,894,2026-01-28 21:00:00,PERIOD_M30,Asia-Low,BUY,5157.24,5283.3,1260.6,WEAK_TREND,DOWN,27.02214,SH_BMS_RTO,True,HOLD,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.01.28,Asia-Low_2026.01.28__ep1,848,899,2026-01-28 22:00:00,PERIOD_M30,Asia-Low,BUY,5157.24,5325.43,1681.9,WEAK_TREND,DOWN,30.43429,SH_BMS_RTO,True,HOLD,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.01.29,Asia-Low_2026.01.29__ep1,904,905,2026-01-29 03:15:00,PERIOD_M15,Asia-Low,BUY,5160.23,5479.76,3195.3,VOLATILE,UP,41.87857,SH_BMS_RTO,True,FAIL,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Asia-Low_2026.01.29,Asia-Low_2026.01.29__ep1,904,907,2026-01-29 00:00:00,PERIOD_H4,Asia-Low,BUY,5163.04,5417.68,2546.4,STRONG_TREND,UP,68.30286,SH_BMS_RTO,True,FAIL,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Asia-Low_2026.01.29,Asia-Low_2026.01.29__ep1,904,911,2026-01-29 04:00:00,PERIOD_H4,Asia-Low,BUY,5186.21,5545.48,3592.7,STRONG_TREND,UP,77.85214,SH_BMS_RTO,True,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.01.29 16:10,Equal-High_2026.01.29 16:10__ep1,921,922,2026-01-29 00:00:00,PERIOD_D1,Equal-High,SELL,5530.67,5417.68,1129.9,STRONG_TREND,UP,114.39071,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.01.29 16:40,Equal-High_2026.01.29 16:40__ep1,924,925,2026-01-29 00:00:00,PERIOD_D1,Equal-High,SELL,5530.67,5417.68,1129.9,STRONG_TREND,UP,114.39071,SH_BMS_RTO,True,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w1,Daily-Low_2026.01.29,Daily-Low_2026.01.29__ep2,952,954,2026-01-30 13:00:00,PERIOD_M30,Daily-Low,BUY,5104.45,5119.74,152.9,STRONG_TREND,DOWN,64.67214,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Weekly-High_2026.01.18,Weekly-High_2026.01.18__ep2,971,975,2026-01-30 19:15:00,PERIOD_M15,Weekly-High,SELL,4989.78,4914.66,751.2,STRONG_TREND,DOWN,53.46571,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Weekly-High_2026.01.18,Weekly-High_2026.01.18__ep3,978,979,2026-01-30 20:00:00,PERIOD_H1,Weekly-High,SELL,4989.78,4849.38,1404.0,STRONG_TREND,DOWN,100.23571,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Weekly-High_2026.01.18,Weekly-High_2026.01.18__ep3,978,981,2026-01-30 20:45:00,PERIOD_M5,Weekly-High,SELL,4989.78,4779.65,2101.3,STRONG_TREND,DOWN,56.75214,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Weekly-High_2026.01.18,Weekly-High_2026.01.18__ep3,978,988,2026-02-02 00:00:00,PERIOD_D1,Weekly-High,SELL,4989.78,4890.34,994.4,VOLATILE,UP,191.11357,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w1,Weekly-Low_2026.01.25,Weekly-Low_2026.01.25__ep11,1026,1027,2026-02-02 00:00:00,PERIOD_D1,Weekly-Low,BUY,4684.92,4890.34,2054.2,VOLATILE,UP,191.11357,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-Low_2026.02.02 20:55,Equal-Low_2026.02.02 20:55__ep1,1041,1042,2026-02-02 00:00:00,PERIOD_D1,Equal-Low,BUY,4649.09,4890.34,2412.5,VOLATILE,UP,191.11357,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-Low_2026.02.02 22:55,Equal-Low_2026.02.02 22:55__ep1,1049,1050,2026-02-02 00:00:00,PERIOD_D1,Equal-Low,BUY,4649.58,4890.34,2407.6,VOLATILE,UP,191.11357,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.02.04 09:55,Equal-High_2026.02.04 09:55__ep1,1141,1142,2026-02-04 00:00:00,PERIOD_D1,Equal-High,SELL,5090.28,4946.89,1433.9,VOLATILE,UP,241.04571,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.02.04 15:55,Equal-High_2026.02.04 15:55__ep1,1156,1157,2026-02-04 00:00:00,PERIOD_D1,Equal-High,SELL,5063.26,4946.89,1163.7,VOLATILE,UP,241.04571,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Daily-High_2026.02.03,Daily-High_2026.02.03__ep4,1162,1164,2026-02-04 00:00:00,PERIOD_D1,Daily-High,SELL,4993.53,4946.89,466.4,VOLATILE,UP,241.04571,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Daily-High_2026.02.03,Daily-High_2026.02.03__ep6,1166,1167,2026-02-04 18:00:00,PERIOD_M30,Daily-High,SELL,4993.53,4920.44,730.9,STRONG_TREND,DOWN,35.96429,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Equal-Low_2026.02.05 17:45,Equal-Low_2026.02.05 17:45__ep1,1219,1222,2026-02-05 18:45:00,PERIOD_M5,Equal-Low,BUY,4801.91,4878.29,763.8,STRONG_TREND,DOWN,18.23,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Equal-High_2026.02.10 17:00,Equal-High_2026.02.10 17:00__ep1,1364,1367,2026-02-10 17:45:00,PERIOD_M15,Equal-High,SELL,5045.14,5014.01,311.3,WEAK_TREND,UP,18.90286,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-High_2026.02.12,Asia-High_2026.02.12__ep6,1503,1514,2026-02-12 18:15:00,PERIOD_M5,Asia-High,SELL,5078.28,4951.29,1269.9,WEAK_TREND,UP,13.97214,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-High_2026.02.12,Asia-High_2026.02.12__ep6,1503,1516,2026-02-12 18:30:00,PERIOD_M5,Asia-High,SELL,5078.28,4897.28,1810.0,VOLATILE,UP,21.36571,SH_BMS_RTO,False,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-High_2026.02.12,Asia-High_2026.02.12__ep6,1503,1517,2026-02-12 19:00:00,PERIOD_H1,Asia-High,SELL,5078.28,4954.56,1237.2,RANGING,UP,34.07214,SH_BMS_RTO,False,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w1,Equal-Low_2026.02.13 01:40,Equal-Low_2026.02.13 01:40__ep1,1520,1524,2026-02-13 02:15:00,PERIOD_M15,Equal-Low,BUY,4911.04,4941.68,306.4,WEAK_TREND,DOWN,17.60643,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Daily-High_2026.02.13,Daily-High_2026.02.13__ep1,1564,1568,2026-02-16 01:45:00,PERIOD_M15,Daily-High,SELL,5045.91,5018.69,272.2,RANGING,UP,11.82571,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Equal-High_2026.02.20 01:10,Equal-High_2026.02.20 01:10__ep1,1706,1709,2026-02-20 02:00:00,PERIOD_M5,Equal-High,SELL,5001.53,4987.42,141.1,WEAK_TREND,DOWN,6.18357,SH_BMS_RTO,False,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.02.24,Asia-Low_2026.02.24__ep1,1778,1779,2026-02-24 01:15:00,PERIOD_M15,Asia-Low,BUY,5124.96,5244.26,1193.0,STRONG_TREND,UP,8.045,SH_BMS_RTO,True,FAIL,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.02.24,Asia-Low_2026.02.24__ep1,1778,1786,2026-02-24 02:30:00,PERIOD_M5,Asia-Low,BUY,5124.96,5226.77,1018.1,WEAK_TREND,UP,8.49,SH_BMS_RTO,True,FAIL,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.02.24,Asia-Low_2026.02.24__ep1,1778,1790,2026-02-24 03:30:00,PERIOD_M30,Asia-Low,BUY,5124.96,5165.22,402.6,STRONG_TREND,UP,17.91786,SH_BMS_RTO,True,FAIL,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w1,Asia-Low_2026.02.24,Asia-Low_2026.02.24__ep1,1778,1795,2026-02-24 04:00:00,PERIOD_H4,Asia-Low,BUY,5124.96,5177.12,521.6,STRONG_TREND,UP,49.01143,SH_BMS_RTO,True,FAIL,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.02.24,Asia-Low_2026.02.24__ep1,1778,1801,2026-02-24 08:30:00,PERIOD_M5,Asia-Low,BUY,5124.96,5168.84,438.8,WEAK_TREND,UP,6.13857,SH_BMS_RTO,True,FAIL,PLUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.02.24,Asia-Low_2026.02.24__ep1,1778,1804,2026-02-24 09:30:00,PERIOD_M5,Asia-Low,BUY,5124.96,5183.17,582.1,WEAK_TREND,UP,7.96643,SH_BMS_RTO,True,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w1,Asia-Low_2026.02.24,Asia-Low_2026.02.24__ep1,1778,1819,2026-02-24 14:00:00,PERIOD_M5,Asia-Low,BUY,5145.02,5172.54,275.2,WEAK_TREND,UP,3.58286,SH_BMS_RTO,True,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
